Season,Latitude,Longitude,FRP
SON,11.4067,2.188,98.5
SON,11.4071,1.309,1090.0
SON,11.4071,1.3214,78.2
SON,11.4072,0.9289,83.7
SON,11.4072,13.5293,90.0
SON,11.4072,14.3061,69.5
SON,11.4076,0.9073,57.5
SON,11.4077,1.7298,97.9
SON,11.4082,1.8035,53.8
SON,11.4085,14.3151,110.4
SON,11.4086,1.1665,51.5
SON,11.4086,1.8176,89.4
SON,11.4088,0.9186,181.2
SON,11.4088,13.9766,52.7
SON,11.409,0.9583,59.4
SON,11.4094,13.5064,248.8
SON,11.4098,14.3241,54.7
SON,11.4104,0.9675,60.9
SON,11.4109,1.5479,66.5
SON,11.4112,1.3053,422.8
SON,11.4114,1.982,119.1
SON,11.4115,13.5236,193.5
SON,11.4118,1.5095,394.6
SON,11.4123,0.8357,614.1
SON,11.4123,1.5573,178.4
SON,11.4123,2.1912,154.4
SON,11.4127,12.9821,242.1
SON,11.4128,1.3174,196.4
SON,11.4131,2.0036,80.0
SON,11.4131,13.1346,37.4
SON,11.4135,0.0841,82.6
SON,11.4137,1.4939,69.6
SON,11.4144,2.1984,198.3
SON,11.4152,1.3123,63.0
SON,11.4156,0.8273,494.6
SON,11.4156,2.1893,301.6
SON,11.4157,0.8021,255.4
SON,11.4157,13.9892,45.2
SON,11.4158,1.3157,676.8
SON,11.4159,13.1173,54.1
SON,11.4166,0.906,252.9
SON,11.4166,13.6457,62.1
SON,11.4166,14.3444,97.1
SON,11.4167,1.3232,74.6
SON,11.4168,1.1037,69.7
SON,11.4169,2.1802,62.3
SON,11.4173,1.4835,63.8
SON,11.4177,1.3174,69.9
SON,11.4179,0.9152,61.2
SON,11.4179,13.9779,206.9
SON,11.4181,1.3287,98.3
SON,11.4182,6.196,76.1
SON,11.4183,1.2806,50.3
SON,11.4189,1.4936,174.6
SON,11.4189,14.3543,132.3
SON,11.4192,0.8654,134.6
SON,11.4194,1.3378,258.4
SON,11.4195,14.1193,32.5
SON,11.4195,14.3486,78.5
SON,11.4203,1.3666,138.0
SON,11.4203,14.2363,44.3
SON,11.4206,13.5355,79.4
SON,11.421,13.1233,120.1
SON,11.4211,14.3471,114.6
SON,11.4215,1.1254,93.2
SON,11.4217,0.9005,110.6
SON,11.4221,2.886,59.5
SON,11.4228,1.5081,153.3
SON,11.4233,2.1997,122.5
SON,11.4234,2.1331,125.9
SON,11.4237,1.4617,68.8
SON,11.4242,1.6248,121.2
SON,11.4244,1.6998,62.6
SON,11.4244,2.8834,202.4
SON,11.4249,0.8073,356.4
SON,11.4249,1.0546,277.8
SON,11.4253,1.3458,130.9
SON,11.4255,13.6985,43.0
SON,11.4256,0.9564,299.3
SON,11.4258,0.8378,108.3
SON,11.4264,1.5361,168.4
SON,11.4266,1.3549,62.4
SON,11.4271,1.1117,131.4
SON,11.4274,2.866,422.9
SON,11.4278,0.8508,366.6
SON,11.4282,2.0244,22.2
SON,11.4283,1.5502,109.8
SON,11.4284,1.1209,132.0
SON,11.4289,13.0858,268.3
SON,11.4297,1.5421,187.0
SON,11.4297,1.6018,120.1
SON,11.4299,6.4867,75.1
SON,11.43,13.534,170.3
SON,11.4301,1.3446,79.7
SON,11.4304,6.1891,64.3
SON,11.4305,1.6259,248.2
SON,11.4311,1.5962,115.0
SON,11.4311,14.2298,115.2
SON,11.4315,0.7136,58.6
SON,11.4317,6.1983,66.8
SON,11.4324,1.973,165.8
SON,11.4326,0.8434,322.3
SON,11.4329,14.2183,79.8
SON,11.433,13.1253,38.9
SON,11.4333,6.2575,146.4
SON,11.4337,2.0747,166.3
SON,11.4342,13.1626,77.2
SON,11.4343,1.6394,66.4
SON,11.4346,14.2288,65.9
SON,11.4347,0.8563,158.2
SON,11.4348,1.0821,68.1
SON,11.4351,2.0759,122.3
SON,11.4355,13.1717,51.9
SON,11.4364,0.8361,149.0
SON,11.4373,1.9332,316.3
SON,11.4384,0.849,174.0
SON,11.4385,12.9818,476.8
SON,11.4388,1.0589,96.4
SON,11.4398,0.9362,462.8
SON,11.4398,14.3073,226.0
SON,11.4403,13.1712,76.4
SON,11.4403,14.3272,86.8
SON,11.441,1.7388,243.2
SON,11.441,13.9961,172.2
SON,11.4412,13.2981,65.3
SON,11.4414,14.0869,192.7
SON,11.4415,13.8865,67.3
SON,11.4417,0.7427,136.9
SON,11.4417,0.9122,256.6
SON,11.4422,12.9884,459.3
SON,11.4423,1.3714,97.8
SON,11.4423,13.067,50.3
SON,11.4424,1.7481,171.3
SON,11.4424,14.2168,218.6
SON,11.4425,0.9581,186.8
SON,11.4427,1.7568,62.0
SON,11.4427,2.1641,118.5
SON,11.4433,1.1369,235.7
SON,11.4436,1.3805,103.1
SON,11.4438,0.7559,380.6
SON,11.4447,-1.241,126.5
SON,11.4449,1.1416,303.8
SON,11.445,1.9402,392.8
SON,11.4451,0.9798,309.4
SON,11.4451,13.0844,144.0
SON,11.4458,1.7863,291.8
SON,11.4459,14.3182,268.5
SON,11.4462,1.4554,100.8
SON,11.4465,13.7946,116.6
SON,11.4466,0.8274,71.6
SON,11.4469,1.6904,62.1
SON,11.4472,1.7924,88.4
SON,11.4475,1.7789,114.9
SON,11.4476,0.8163,370.2
SON,11.4477,1.0019,455.7
SON,11.4482,0.8378,172.0
SON,11.4483,1.9237,69.2
SON,11.4484,1.9194,57.7
SON,11.4487,1.1242,110.4
SON,11.4487,1.7282,94.8
SON,11.4488,2.9479,618.1
SON,11.4489,14.1515,70.7
SON,11.4491,1.7802,84.3
SON,11.4501,2.9238,147.4
SON,11.4502,13.9538,113.5
SON,11.451,0.8359,386.6
SON,11.4512,1.064,109.2
SON,11.4512,1.3701,27.5
SON,11.4513,0.7291,89.4
SON,11.4516,2.1075,101.3
SON,11.4522,3.0123,98.4
SON,11.4522,13.0828,194.8
SON,11.4523,13.9402,135.0
SON,11.4525,1.9162,68.2
SON,11.4528,1.0757,357.0
SON,11.4528,1.756,357.9
SON,11.4529,0.7397,272.9
SON,11.453,1.789,174.2
SON,11.4532,0.9345,201.1
SON,11.4539,1.7499,67.9
SON,11.4541,1.7653,259.1
SON,11.4542,14.1685,67.7
SON,11.4544,0.9056,58.3
SON,11.4547,1.3745,67.7
SON,11.4547,1.7817,175.0
SON,11.4552,13.666,78.8
SON,11.4554,1.9679,270.6
SON,11.4555,13.9464,164.1
SON,11.4559,0.9151,81.3
SON,11.4559,0.9563,557.3
SON,11.4561,2.0733,95.5
SON,11.4564,1.7775,98.3
SON,11.4567,1.7318,237.5
SON,11.4567,13.0997,50.9
SON,11.4569,2.2163,634.7
SON,11.4574,12.9393,55.1
SON,11.4578,0.6762,123.8
SON,11.4581,1.9281,166.0
SON,11.4582,14.3166,185.0
SON,11.4584,1.9861,744.4
SON,11.4585,0.613,54.6
SON,11.4585,0.9781,181.3
SON,11.4588,2.232,131.4
SON,11.4591,0.7977,295.5
SON,11.4599,0.7907,286.3
SON,11.46,-5.1951,68.4
SON,11.4604,0.6271,77.6
SON,11.4607,2.0845,96.3
SON,11.4607,13.0748,215.7
SON,11.461,0.7275,71.8
SON,11.4611,1.3543,55.6
SON,11.4613,0.8002,72.2
SON,11.4613,0.9194,22.5
SON,11.4615,2.0042,216.0
SON,11.4617,2.2566,160.2
SON,11.4624,0.0053,51.9
SON,11.4626,0.7382,836.9
SON,11.4626,14.47,102.7
SON,11.463,13.1835,74.3
SON,11.4631,2.2463,178.8
SON,11.4632,1.2115,193.1
SON,11.4632,1.9524,172.3
SON,11.4637,2.0629,68.9
SON,11.4638,13.0813,312.2
SON,11.464,2.1341,436.8
SON,11.4646,1.9616,63.4
SON,11.466,13.9441,162.8
SON,11.4673,1.1325,57.0
SON,11.4673,13.9534,150.1
SON,11.4674,1.1484,191.1
SON,11.4681,13.5704,96.7
SON,11.4682,0.6157,63.0
SON,11.4686,13.9627,255.5
SON,11.4697,1.3508,190.7
SON,11.4703,0.7598,78.6
SON,11.4705,2.1287,450.5
SON,11.4706,0.7911,143.6
SON,11.4707,1.0394,152.5
SON,11.471,1.8177,196.1
SON,11.4712,0.7112,99.6
SON,11.4712,2.2579,81.0
SON,11.4713,13.041,18.8
SON,11.4715,1.6362,90.8
SON,11.4718,0.771,104.6
SON,11.4718,2.1157,180.7
SON,11.4719,13.6635,55.3
SON,11.4722,0.7367,167.4
SON,11.4723,13.9843,46.7
SON,11.4724,13.0733,152.2
SON,11.4726,0.7215,158.5
SON,11.473,1.6105,107.6
SON,11.473,2.1486,1849.1
SON,11.4737,2.0019,150.0
SON,11.4738,1.488,136.2
SON,11.4742,0.1064,178.3
SON,11.4749,1.122,124.3
SON,11.4749,14.1237,58.9
SON,11.4752,0.5984,106.5
SON,11.4756,1.7259,88.2
SON,11.4758,2.2054,176.5
SON,11.4759,2.166,1109.8
SON,11.4762,1.9925,141.3
SON,11.4762,14.1333,104.8
SON,11.4763,1.1312,94.9
SON,11.4767,14.1081,120.6
SON,11.4775,2.2162,115.4
SON,11.478,2.0035,129.2
SON,11.4781,2.9203,155.2
SON,11.4783,2.2544,251.9
SON,11.4784,1.6201,68.0
SON,11.4786,1.1795,78.4
SON,11.4798,14.1133,138.6
SON,11.4799,1.6548,118.7
SON,11.4801,0.8441,82.9
SON,11.4802,0.7245,172.6
SON,11.4802,0.7896,139.6
SON,11.4806,1.391,396.3
SON,11.4806,1.9875,197.1
SON,11.4812,2.2716,448.4
SON,11.4816,2.1244,136.2
SON,11.4817,0.8002,168.0
SON,11.4818,0.7351,145.2
SON,11.4818,14.1861,62.9
SON,11.4825,2.2017,271.5
SON,11.4828,2.2702,99.7
SON,11.4829,2.1674,140.3
SON,11.483,14.3675,174.2
SON,11.4832,1.5277,194.5
SON,11.4836,2.0641,75.1
SON,11.4837,1.915,71.5
SON,11.4842,2.2145,227.0
SON,11.4846,14.3779,79.8
SON,11.4847,0.7281,129.5
SON,11.4849,2.3107,149.1
SON,11.485,14.4014,44.9
SON,11.4851,2.1466,1051.0
SON,11.4852,13.0448,265.2
SON,11.4853,1.0648,105.7
SON,11.4854,1.8576,109.1
SON,11.4854,1.9809,101.4
SON,11.4855,1.9499,101.0
SON,11.4857,0.7023,82.1
SON,11.486,1.344,293.6
SON,11.4862,1.3535,166.0
SON,11.4862,1.9134,137.1
SON,11.4862,2.3199,194.4
SON,11.4864,2.2183,121.3
SON,11.4865,13.0538,127.4
SON,11.4866,1.8086,57.1
SON,11.487,1.9617,158.8
SON,11.4875,1.9224,97.6
SON,11.4875,13.2104,132.2
SON,11.4878,1.7543,323.2
SON,11.4878,1.8646,125.5
SON,11.4879,1.9945,192.7
SON,11.4879,2.208,202.4
SON,11.488,2.1639,169.4
SON,11.4882,0.9969,314.3
SON,11.4882,1.3379,191.1
SON,11.4883,1.6614,380.0
SON,11.4885,2.266,305.3
SON,11.4885,14.2628,164.7
SON,11.4888,14.4004,81.8
SON,11.4892,1.7441,63.3
SON,11.4897,2.0026,116.6
SON,11.4901,14.2732,184.5
SON,11.4903,2.2446,275.7
SON,11.4905,0.541,55.2
SON,11.4906,13.002,42.4
SON,11.4909,0.5757,61.7
SON,11.4909,1.394,53.8
SON,11.4911,1.6094,50.7
SON,11.4913,0.7986,88.3
SON,11.4914,14.4984,126.8
SON,11.4916,13.0873,76.3
SON,11.492,1.7414,206.4
SON,11.4921,1.5183,247.4
SON,11.4923,0.5858,213.3
SON,11.4923,1.5216,172.3
SON,11.4924,1.6184,62.5
SON,11.4927,1.4115,95.8
SON,11.4928,13.0345,66.2
SON,11.4933,13.0073,47.4
SON,11.4934,1.5274,86.5
SON,11.4936,1.6853,97.2
SON,11.4937,1.5306,60.0
SON,11.4941,1.2976,69.7
SON,11.4941,1.421,150.3
SON,11.4941,13.0435,134.9
SON,11.4943,0.7266,67.2
SON,11.4944,1.668,175.5
SON,11.4949,1.4524,64.5
SON,11.4955,13.5062,76.0
SON,11.4956,6.2883,91.1
SON,11.4958,1.6773,101.3
SON,11.4959,1.5515,205.4
SON,11.4959,2.2196,250.9
SON,11.496,1.9819,163.6
SON,11.4963,1.8515,137.2
SON,11.4964,14.2509,66.2
SON,11.4966,0.7113,248.2
SON,11.4966,0.7145,73.8
SON,11.4966,1.7918,88.3
SON,11.4967,0.8911,66.4
SON,11.4968,13.4972,157.5
SON,11.4969,1.9349,196.9
SON,11.4972,0.9884,444.2
SON,11.4972,6.2984,89.5
SON,11.4973,0.9176,19.4
SON,11.4974,1.6458,420.1
SON,11.4974,2.2093,228.4
SON,11.4978,0.8126,77.5
SON,11.498,0.7218,74.7
SON,11.498,14.4914,57.6
SON,11.4981,1.0846,75.3
SON,11.4981,1.8246,201.9
SON,11.4981,13.2086,211.1
SON,11.4982,0.8814,202.1
SON,11.4982,1.3652,143.6
SON,11.4983,13.5073,122.6
SON,11.4986,1.3594,89.7
SON,11.4986,1.4036,136.2
SON,11.4997,2.2267,103.7
SON,11.4998,1.0106,391.8
SON,11.4998,1.3953,65.7
SON,11.5001,1.3772,69.6
SON,11.5004,1.0227,46.3
SON,11.5004,1.3715,242.6
SON,11.5004,1.8389,292.6
SON,11.5006,1.0438,112.1
SON,11.5007,2.3004,62.3
SON,11.501,1.517,178.0
SON,11.5012,2.2164,198.5
SON,11.5012,13.0888,82.7
SON,11.5012,14.2821,189.7
SON,11.5013,2.9257,193.2
SON,11.5014,0.7335,87.8
SON,11.5017,0.9953,379.5
SON,11.5017,13.0331,160.1
SON,11.502,13.0005,43.3
SON,11.5021,2.2748,571.0
SON,11.5023,1.526,208.5
SON,11.5026,2.1854,125.8
SON,11.5027,0.8279,91.1
SON,11.5028,2.0236,53.8
SON,11.503,13.0421,123.5
SON,11.5031,0.721,98.9
SON,11.5031,0.867,75.5
SON,11.5035,2.2679,655.0
SON,11.5036,1.5351,75.1
SON,11.5039,13.016,72.1
SON,11.5041,2.0144,303.8
SON,11.5042,2.175,83.2
SON,11.5043,13.6529,75.4
SON,11.5044,0.17,102.4
SON,11.5045,1.0493,111.6
SON,11.5046,14.3444,53.6
SON,11.5047,13.0058,72.1
SON,11.5049,2.3218,351.5
SON,11.505,13.5372,252.3
SON,11.5051,1.9714,118.9
SON,11.5053,2.2466,547.3
SON,11.5053,13.7305,34.5
SON,11.5054,2.1768,62.0
SON,11.5055,3.0162,135.9
SON,11.5056,1.7905,107.6
SON,11.5058,0.8351,71.4
SON,11.5059,13.9762,172.5
SON,11.5059,14.2493,55.6
SON,11.5061,0.6645,97.9
SON,11.5061,13.665,90.4
SON,11.5061,14.5218,74.8
SON,11.5062,1.0623,659.2
SON,11.5064,0.6779,147.8
SON,11.5067,14.5201,194.8
SON,11.5068,1.9768,114.2
SON,11.5068,2.1862,63.2
SON,11.5068,13.0213,35.6
SON,11.507,13.9715,78.4
SON,11.5075,0.8245,117.4
SON,11.5076,1.6367,185.3
SON,11.5077,0.9859,390.0
SON,11.5079,1.7806,141.9
SON,11.5079,13.177,71.5
SON,11.508,1.0754,220.6
SON,11.508,14.5293,216.9
SON,11.5083,2.3291,69.6
SON,11.5084,1.1306,147.2
SON,11.5084,1.5303,49.4
SON,11.5084,1.6444,233.6
SON,11.5085,1.1386,200.3
SON,11.5086,14.5296,71.0
SON,11.5087,0.6924,102.4
SON,11.509,0.8637,62.7
SON,11.5091,1.8228,173.7
SON,11.5093,1.7715,57.9
SON,11.5093,13.1862,75.9
SON,11.5095,0.6855,120.0
SON,11.5095,1.8379,56.1
SON,11.5096,2.3017,96.7
SON,11.5098,2.1969,57.8
SON,11.5099,0.5431,63.9
SON,11.5103,1.1246,180.5
SON,11.5105,13.2353,52.4
SON,11.5107,1.8102,192.0
SON,11.5111,1.6559,58.7
SON,11.5112,1.6017,216.9
SON,11.5114,0.553,252.2
SON,11.5116,1.9311,152.2
SON,11.5118,13.0408,91.2
SON,11.5123,0.8426,164.2
SON,11.5127,1.5919,167.1
SON,11.5129,1.9551,82.3
SON,11.5129,6.2784,301.3
SON,11.513,14.3733,82.6
SON,11.5133,0.9644,119.4
SON,11.5134,1.9194,820.7
SON,11.5137,6.2726,132.2
SON,11.5137,13.6519,186.6
SON,11.5138,1.7505,117.0
SON,11.5139,0.8531,100.8
SON,11.5143,2.0128,134.0
SON,11.5145,0.6953,299.2
SON,11.5145,1.9452,65.2
SON,11.5152,0.894,84.3
SON,11.5152,1.9077,192.1
SON,11.5152,2.0494,150.7
SON,11.5153,1.3411,100.3
SON,11.5153,1.9664,211.6
SON,11.5154,6.2866,137.7
SON,11.5168,1.3688,92.2
SON,11.5169,0.8755,191.6
SON,11.5169,1.7819,60.3
SON,11.5169,1.8821,92.2
SON,11.5172,0.7822,17.8
SON,11.5177,2.2677,81.1
SON,11.5179,2.001,220.0
SON,11.518,0.7005,206.9
SON,11.5183,1.8913,368.4
SON,11.5185,0.7553,75.4
SON,11.5185,0.8652,85.5
SON,11.5186,1.0739,172.9
SON,11.5191,1.2964,108.2
SON,11.5192,1.9918,237.0
SON,11.5196,1.9005,125.4
SON,11.52,2.9217,75.5
SON,11.5202,14.279,92.2
SON,11.5203,1.087,135.2
SON,11.5203,1.6953,70.0
SON,11.5205,1.6031,163.4
SON,11.5206,1.3072,123.2
SON,11.5212,1.1261,489.4
SON,11.5216,1.9327,227.5
SON,11.5217,14.2894,59.3
SON,11.522,1.5933,146.1
SON,11.5226,1.5331,254.2
SON,11.5229,0.9052,74.1
SON,11.5234,1.921,162.8
SON,11.524,0.9626,219.2
SON,11.5241,1.5429,417.1
SON,11.5241,1.9467,103.4
SON,11.5246,2.8282,114.1
SON,11.5248,0.6939,98.1
SON,11.5248,1.6034,109.2
SON,11.525,1.8932,84.4
SON,11.5252,1.3878,83.5
SON,11.5253,1.9151,137.8
SON,11.5259,1.8807,99.8
SON,11.526,1.9619,121.1
SON,11.5264,2.8169,251.2
SON,11.5267,1.2468,61.2
SON,11.5269,1.8345,93.2
SON,11.5269,1.835,199.3
SON,11.527,1.9262,115.4
SON,11.5271,0.6671,74.6
SON,11.5273,1.8899,337.8
SON,11.5277,1.0342,87.6
SON,11.5281,1.9195,198.9
SON,11.5285,0.6579,197.5
SON,11.5285,14.4823,65.8
SON,11.5286,1.8991,67.4
SON,11.5287,2.0067,106.4
SON,11.5289,1.1981,90.9
SON,11.5293,1.0238,76.3
SON,11.5297,0.7644,65.3
SON,11.5303,1.7304,76.2
SON,11.5308,0.7365,78.1
SON,11.531,1.8306,349.4
SON,11.5313,1.8928,114.0
SON,11.5316,1.9343,539.3
SON,11.5319,1.5507,87.6
SON,11.532,13.1347,416.6
SON,11.5323,1.8376,162.8
SON,11.5327,1.8833,82.5
SON,11.5327,13.6502,84.0
SON,11.5328,1.828,102.4
SON,11.533,1.948,60.6
SON,11.5332,12.8844,89.2
SON,11.5333,1.6351,105.4
SON,11.5334,1.5415,201.2
SON,11.5334,1.9225,891.1
SON,11.5338,1.8212,185.6
SON,11.5339,1.6282,82.7
SON,11.534,1.0332,686.7
SON,11.5342,0.9364,195.2
SON,11.5342,1.8253,139.0
SON,11.5345,12.8935,134.1
SON,11.5348,1.5513,118.5
SON,11.5348,13.1297,510.6
SON,11.535,2.8807,121.8
SON,11.5356,-1.4125,163.7
SON,11.5356,1.0461,220.9
SON,11.5357,1.5673,68.2
SON,11.5357,1.7294,637.4
SON,11.5357,12.9026,104.9
SON,11.5358,1.0997,121.1
SON,11.5358,1.9175,97.0
SON,11.5362,1.9373,103.5
SON,11.5362,2.095,66.0
SON,11.5365,1.7243,557.7
SON,11.5365,12.9285,96.0
SON,11.5367,6.8531,124.4
SON,11.5368,14.3602,136.7
SON,11.5369,-1.4219,68.0
SON,11.5372,1.0356,499.0
SON,11.5372,1.8635,152.9
SON,11.5375,1.928,80.7
SON,11.5375,1.9308,107.3
SON,11.5376,1.8978,98.2
SON,11.5378,2.2395,118.3
SON,11.538,1.918,95.8
SON,11.5382,14.3697,62.0
SON,11.5386,2.2114,64.6
SON,11.5388,1.0252,147.0
SON,11.5394,1.0242,490.7
SON,11.5395,2.2524,117.3
SON,11.5396,-1.4253,61.2
SON,11.5397,1.7431,265.1
SON,11.5404,13.6397,16.3
SON,11.5408,0.6768,131.9
SON,11.5411,13.3134,129.7
SON,11.5416,1.9359,154.9
SON,11.5417,13.6488,140.8
SON,11.5418,0.8479,66.8
SON,11.5419,6.2585,142.5
SON,11.542,13.284,173.3
SON,11.5421,12.883,193.7
SON,11.5426,1.9304,253.4
SON,11.5427,-1.3325,74.7
SON,11.543,1.7367,139.8
SON,11.543,13.6579,19.4
SON,11.5434,1.9241,80.7
SON,11.5434,12.8921,305.9
SON,11.5434,14.5397,92.5
SON,11.5444,1.7458,61.8
SON,11.5444,1.9044,124.4
SON,11.5445,13.5665,174.1
SON,11.5447,12.9012,127.0
SON,11.5448,14.5497,90.6
SON,11.5449,14.5526,71.8
SON,11.5459,1.298,75.2
SON,11.5459,1.9161,189.6
SON,11.5462,2.0915,93.7
SON,11.5462,14.5618,52.9
SON,11.5467,0.9342,192.7
SON,11.5469,1.9585,158.5
SON,11.5471,-1.4259,199.7
SON,11.5471,14.4225,68.4
SON,11.5472,1.5481,104.2
SON,11.5473,1.2889,73.0
SON,11.5482,1.9676,98.4
SON,11.5482,13.5182,111.0
SON,11.5488,14.2666,31.0
SON,11.5494,0.841,69.1
SON,11.5495,13.0722,20.4
SON,11.5495,13.5273,101.2
SON,11.5497,1.297,150.3
SON,11.5499,1.9112,281.4
SON,11.5501,1.2902,114.9
SON,11.5503,14.2801,17.4
SON,11.5504,14.1271,89.7
SON,11.5506,13.6474,21.9
SON,11.551,0.5489,228.9
SON,11.5512,1.414,494.2
SON,11.5512,2.8982,502.0
SON,11.5513,2.1255,146.7
SON,11.5519,13.6566,18.0
SON,11.5535,0.8992,94.1
SON,11.5535,2.1391,211.2
SON,11.5536,1.8793,136.8
SON,11.5536,2.9136,121.0
SON,11.5536,13.2825,120.9
SON,11.5542,14.1554,67.5
SON,11.5544,1.3755,95.2
SON,11.5544,1.9479,179.2
SON,11.555,1.9187,432.2
SON,11.555,2.7962,153.1
SON,11.5551,14.5605,71.3
SON,11.5553,1.8197,596.3
SON,11.5556,2.09,80.1
SON,11.5556,13.2983,376.8
SON,11.5557,1.9626,81.1
SON,11.5558,1.9571,173.7
SON,11.556,2.8023,186.7
SON,11.5561,13.799,17.2
SON,11.5562,0.9434,119.4
SON,11.5567,2.9149,337.9
SON,11.557,2.3038,59.5
SON,11.5572,1.8294,233.0
SON,11.5572,13.5168,71.0
SON,11.5576,13.7892,42.3
SON,11.5577,14.268,46.9
SON,11.5582,14.4137,71.1
SON,11.5583,2.9878,61.7
SON,11.5585,1.2491,109.9
SON,11.5586,1.9287,88.4
SON,11.5586,2.1778,185.5
SON,11.5588,1.2938,278.4
SON,11.5591,14.2588,34.1
SON,11.5591,14.2788,16.6
SON,11.5593,1.8135,331.4
SON,11.5594,0.9148,240.2
SON,11.5599,13.6135,283.7
SON,11.5601,14.4298,66.2
SON,11.5602,1.303,104.7
SON,11.5602,2.946,421.7
SON,11.5603,14.2662,63.7
SON,11.5605,-1.4133,236.3
SON,11.5606,0.904,112.5
SON,11.5606,1.1396,65.8
SON,11.5607,2.1936,183.4
SON,11.5609,2.9223,495.7
SON,11.561,1.9008,172.5
SON,11.5611,0.632,82.6
SON,11.5612,13.6044,217.0
SON,11.5616,14.4976,103.8
SON,11.5622,0.9313,383.8
SON,11.5627,0.8174,202.8
SON,11.5628,14.3057,15.6
SON,11.5632,-1.4057,108.1
SON,11.5633,1.9521,94.5
SON,11.5642,2.1371,94.6
SON,11.5644,0.6844,116.0
SON,11.5646,1.2334,77.3
SON,11.5646,1.9612,149.6
SON,11.5662,2.8682,186.4
SON,11.5663,2.1506,137.8
SON,11.5664,2.8185,92.1
SON,11.5665,0.8219,337.1
SON,11.5671,0.9701,194.7
SON,11.5674,0.7935,81.2
SON,11.5677,13.593,117.2
SON,11.5679,2.8294,191.6
SON,11.5681,13.3879,227.2
SON,11.5683,14.5796,71.1
SON,11.5685,14.5168,62.4
SON,11.5686,1.2959,64.3
SON,11.5688,0.7832,70.4
SON,11.5691,13.6038,324.9
SON,11.5694,2.8403,88.1
SON,11.5699,2.0051,52.9
SON,11.5701,14.527,276.4
SON,11.5704,0.7886,108.6
SON,11.5705,13.6146,384.7
SON,11.5708,2.7666,191.5
SON,11.5717,2.2847,145.0
SON,11.572,0.8001,152.8
SON,11.5724,0.8561,135.9
SON,11.5726,13.8499,100.2
SON,11.5728,2.7729,174.8
SON,11.5728,13.6418,73.3
SON,11.5738,1.2292,74.4
SON,11.5738,2.2717,138.5
SON,11.574,14.186,46.1
SON,11.5744,14.2021,108.5
SON,11.5745,13.6371,67.1
SON,11.5747,2.8064,95.8
SON,11.5748,1.2411,125.6
SON,11.575,0.8743,52.3
SON,11.5752,1.2114,161.1
SON,11.5753,14.1769,95.3
SON,11.5755,0.7755,1321.9
SON,11.5755,13.464,75.5
SON,11.5756,2.8667,96.9
SON,11.5758,14.3013,55.0
SON,11.5762,1.2502,109.3
SON,11.5762,2.8172,848.0
SON,11.5767,0.824,76.8
SON,11.5767,1.2222,133.5
SON,11.5768,14.5641,76.7
SON,11.5774,2.2677,186.1
SON,11.5775,1.2594,124.1
SON,11.5776,2.828,418.8
SON,11.5777,1.9812,122.3
SON,11.5777,14.4432,98.9
SON,11.5781,0.7968,522.3
SON,11.5781,0.8147,257.5
SON,11.5782,6.6531,93.5
SON,11.5783,14.5698,115.9
SON,11.5785,1.9449,79.8
SON,11.5786,2.8101,288.6
SON,11.5789,1.2685,50.3
SON,11.5791,2.0993,253.9
SON,11.5791,14.4531,67.5
SON,11.58,1.3829,404.9
SON,11.5801,2.8209,532.6
SON,11.5804,0.7802,1727.8
SON,11.5804,0.9677,271.8
SON,11.5805,2.2858,153.5
SON,11.5807,1.9207,372.4
SON,11.5808,13.7507,96.3
SON,11.5809,2.1106,70.4
SON,11.5815,2.8318,166.7
SON,11.5817,1.3876,820.7
SON,11.582,1.8919,117.0
SON,11.5821,1.9301,216.1
SON,11.5821,1.9871,134.8
SON,11.5828,1.9518,82.6
SON,11.5831,0.8015,393.8
SON,11.5835,1.4027,501.7
SON,11.5835,1.9032,90.8
SON,11.5849,14.1844,92.8
SON,11.585,1.4074,526.4
SON,11.5855,0.7082,128.5
SON,11.587,0.8898,453.2
SON,11.5874,0.6947,82.4
SON,11.5874,2.8676,70.9
SON,11.5874,13.7262,133.1
SON,11.5875,0.6953,369.6
SON,11.5879,0.8838,94.3
SON,11.5883,2.0477,111.7
SON,11.5885,0.9467,100.5
SON,11.5886,0.9021,346.9
SON,11.5886,14.4651,57.7
SON,11.5888,0.7738,172.4
SON,11.5888,13.2041,228.4
SON,11.5889,1.2916,120.9
SON,11.589,0.6626,102.9
SON,11.5894,0.8954,73.7
SON,11.5894,1.364,73.1
SON,11.5894,2.3171,109.5
SON,11.5904,13.1411,309.5
SON,11.5905,0.7914,99.4
SON,11.5906,13.2175,138.5
SON,11.5911,0.8382,23.0
SON,11.5913,0.7951,252.3
SON,11.5916,12.928,292.6
SON,11.5916,13.082,82.1
SON,11.5919,0.7812,68.1
SON,11.5919,13.4523,75.5
SON,11.5922,0.7019,688.1
SON,11.5925,0.8288,25.8
SON,11.5927,14.0921,70.9
SON,11.5929,1.0827,98.0
SON,11.5933,14.1271,116.5
SON,11.5936,2.2778,61.8
SON,11.5937,14.1874,145.2
SON,11.5939,1.9566,51.7
SON,11.5943,0.689,210.9
SON,11.5945,2.1391,195.4
SON,11.595,1.2722,84.7
SON,11.5952,1.9657,105.4
SON,11.5955,0.5588,275.6
SON,11.5955,1.1386,248.0
SON,11.596,0.666,115.6
SON,11.596,13.5453,49.5
SON,11.5961,-1.4313,24.7
SON,11.5961,0.6834,123.9
SON,11.5965,1.9287,54.1
SON,11.597,0.8721,76.2
